seccion,manzana,parcela,partida,calle_nombre,calle_altura,vencimiento_certificado
25,67,7,341256.0,"SUCRE, ANTONIO JOSE de, Mcal.",1460.0,2024-07-02
37,76,26,408679.0,CONDE,1329.0,2024-07-02
37,100,012F,415054.0,CONESA,1272.0,2024-07-03
47,139,008F,310231.0,"JUSTO, JUAN B. AV.",2887.0,2024-07-04
47,186,023A,313852.0,LAVALLEJA,244.0,2024-07-04
39,84,5,326053.0,MENDOZA,2656.0,2024-07-05
36,31,014A,153629.0,"YRIGOYEN, HIPOLITO AV.",4265.0,2024-07-05
51,116B,10,343404.0,JURAMENTO,4050.0,2024-07-06
15,4,25,444687.0,BULNES,1545.0,2024-07-08
11,78,10,440105.0,ARENALES,1803.0,2024-07-09
48,32,17,145390.0,QUIRNO,538.0,2024-07-09
19,62,13,425663.0,ARAOZ,1653.0,2024-07-09
3,22,31,450733.0,SUIPACHA,1172.0,2024-07-09
36,40,006E,161585.0,MEXICO,4156.0,2024-07-09
27,45,21,336661.0,MONROE,1963.0,2024-07-09
59,71,008A,234481.0,"TRELLES, MANUEL R.",2057.0,2024-07-10
59,76,6,232312.0,"TRELLES, MANUEL R. AV.",2423.0,2024-07-10
39,17,020A,325587.0,MELIAN AV.,2054.0,2024-07-11
27,78,2,338975.0,11 DE SEPTIEMBRE DE 1888,3569.0,2024-07-11
34,96,12,911012.0,ANCASTE,3120.0,2024-07-12
36,46,011M,161853.0,"YRIGOYEN, HIPOLITO AV.",4161.0,2024-07-12
48,20,18,145879.0,TANDIL,3071.0,2024-07-12
1,31,006B,220583.0,FLORIDA,699.0,2024-07-13
8,58,5,119529.0,"VILLAFAÑE, WENCESLAO",1140.0,2024-07-13
37,127,1,409784.0,AMENABAR,670.0,2024-07-13
5,42,034A,223879.0,TALCAHUANO,718.0,2024-07-13
52,7,16,56847.0,"ACOSTA, MARIANO",3454.0,2024-07-13
36,80,8,151414.0,REPUBLICA BOLIVARIANA DE VENEZUELA,3990.0,2024-07-14
37,69,004A,417053.0,CONDE,1730.0,2024-07-14
20,46,28,201000.0,REPUBLICA BOLIVARIANA DE VENEZUELA,2145.0,2024-07-14
37,75,001I,415427.0,"FREIRE, RAMON, CAP. GRAL.",1258.0,2024-07-15
25,27,007X,375353.0,ARCOS,2345.0,2024-07-15
47,176,009A,312388.0,THAMES,405.0,2024-07-16
10,23,7,123037.0,ISABEL LA CATOLICA,904.0,2024-07-16
21,106,001F,433066.0,CAVIA,3099.0,2024-07-16
13,62,25,195239.0,ZELAYA,3179.0,2024-07-16
17,13,16,173488.0,PANAMA,949.0,2024-07-17
2,42,20,215362.0,DEFENSA,239.0,2024-07-17
3,41,15,450222.0,MAIPU,849.0,2024-07-17
95,59,017A,97920.0,RIVADAVIA AV.,9631.0,2024-07-18
36,051A,011A,152969.0,SAN JUAN AV.,4090.0,2024-07-18
17,27,31,172577.0,"MITRE, BARTOLOME",4385.0,2024-07-18
37,88,020B,408512.0,"FREIRE, RAMON, CAP. GRAL.",1249.0,2024-07-18
37,30,41,408838.0,ELCANO AV.,3539.0,2024-07-18
23,79,11,412364.0,"ARGUIBEL, ANDRES",2841.0,2024-07-18
51,48,32,351471.0,TRIUNVIRATO AV.,4560.0,2024-07-19
36,125,29,150510.0,COCHABAMBA,3615.0,2024-07-19
27,22,8,337329.0,CUBA,2880.0,2024-07-20
35,28,010C,417255.0,"LACROZE, FEDERICO AV.",3030.0,2024-07-20
63,67,26,352921.0,"LE BRETON, TOMAS A.",5535.0,2024-07-20
51,77,14,344357.0,ALVAREZ THOMAS AV.,2801.0,2024-07-21
63,110B,012A,378413.0,BUCARELLI,3485.0,2024-07-21
3,36,14,450351.0,"ALVEAR, MARCELO T. De",777.0,2024-07-21
27,103,17,342442.0,"SOURIGUES, CARLOS, Cnel.",2545.0,2024-07-22
29,089B,2,340915.0,PICO,1742.0,2024-07-22
1,19,9,220641.0,MAIPU,267.0,2024-07-22
27,44,8,338903.0,ARCOS,3549.0,2024-07-22
47,149,20,225642.0,"FRIAS, EUSTOQUIO, TTE. GENERAL",24.0,2024-07-22
17,10,033D,179305.0,RIO DE JANEIRO,805.0,2024-07-22
27,131,12,342478.0,"BASAVILBASO, LEOPOLDO",982.0,2024-07-23
37,38,28,408168.0,DELGADO,1009.0,2024-07-23
63,90,20,352289.0,BUCARELLI,2626.0,2024-07-23
51,124,19,343791.0,JURAMENTO,3915.0,2024-07-24
51,131,14,343763.0,JURAMENTO,3869.0,2024-07-24
51,131,13,343764.0,JURAMENTO,3877.0,2024-07-24
37,74,17,408249.0,CONDE,1147.0,2024-07-24
40,115,56,155822.0,DOBLAS,425.0,2024-07-25
40,12,13,159117.0,DIRECTORIO AV.,970.0,2024-07-25
11,51,9,442365.0,"URIBURU JOSE E., Pres.",1721.0,2024-07-25
33,38,4,401671.0,ROSETI,330.0,2024-07-25
43,41,21,334983.0,"PEREZ, ROQUE",4854.0,2024-07-25
51,46,30,350848.0,JURAMENTO,5107.0,2024-07-26
63,22,30,353407.0,AIZPURUA,3044.0,2024-07-26
67,95,2,236939.0,"VIALE, LUIS",2328.0,2024-07-26
13,37,002A,191633.0,SARMIENTO,3434.0,2024-07-28
19,110,8,428345.0,URIARTE,2063.0,2024-07-29
17,36,6,172913.0,ESTADO DE ISRAEL AV.,4346.0,2024-07-29
37,159,016D,417098.0,CIUDAD DE LA PAZ,1737.0,2024-07-29
37,96,001B,407404.0,"GARCIA, TEODORO",2911.0,2024-07-30
36,120,23,150634.0,DON BOSCO,3871.0,2024-07-30
71,97,001B,313294.0,NOGOYA,2405.0,2024-07-30
37,152,19,410071.0,CESPEDES,2488.0,2024-07-30
3,53,007A,450092.0,SAN MARTIN,871.0,2024-07-30
35,117,006A,403401.0,SANTA FE AV.,4934.0,2024-07-31
51,23,23,350605.0,BARZANA,1906.0,2024-07-31
37,57,1,408673.0,"ARREDONDO, Virrey",3231.0,2024-07-31
37,139,5,409882.0,CIUDAD DE LA PAZ,850.0,2024-07-31
48,139,2,141038.0,"LAFERRERE, GREGORIO de",2156.0,2024-07-31
23,31,029B,411663.0,ARRIBEÑOS,1284.0,2024-08-01
63,67,16,352896.0,BURELA,2933.0,2024-08-01
23,31,28,411664.0,ARRIBEÑOS,1274.0,2024-08-01
23,59,5,412146.0,11 DE SEPTIEMBRE DE 1888,1641.0,2024-08-01
3,28,033A,450511.0,ESMERALDA,1042.0,2024-08-01
3,41,33,450236.0,FLORIDA,850.0,2024-08-01
19,32,37,426742.0,MALABIA,1550.0,2024-08-01
31,86,25,420276.0,ESTADO DE ISRAEL AV.,4377.0,2024-08-01
49,054B,29,241141.0,"ACHA, MARIANO, Gral.",1482.0,2024-08-02
41,44,022A,330539.0,SUPERI,3412.0,2024-08-02
51,98,17,344653.0,OLAZABAL AV.,4299.0,2024-08-02
59,73,2,234534.0,SAN MARTIN AV.,2962.0,2024-08-03
81,78,30,267990.0,"VARELA, JOSE PEDRO",3851.0,2024-08-03
36,125,25,150505.0,COCHABAMBA,3641.0,2024-08-03
37,48,001F,407095.0,CONDE,710.0,2024-08-03
53,8,042A,377933.0,PACHECO,3146.0,2024-08-03
73,72,34,362015.0,CARACAS,4842.0,2024-08-04
42,55,27,139090.0,MIRO,879.0,2024-08-05
36,22,10,154033.0,"CALVO, CARLOS AV.",4284.0,2024-08-05
27,69,29,336944.0,ARRIBEÑOS,2632.0,2024-08-05
51,28,13,350218.0,BARZANA,1851.0,2024-08-06
23,51,002J,415359.0,"PINO, Virrey del",2082.0,2024-08-06
75,84,10,363240.0,"ARTIGAS, JOSE GERVASIO, GRAL.",5199.0,2024-08-07
67,42,012A,313789.0,NAZCA AV.,1571.0,2024-08-07
15,68,006B,445795.0,FRENCH,2952.0,2024-08-08
27,127,8,366524.0,"SOLIER, DANIEL de, Alte.",1029.0,2024-08-09
1,19,12,220638.0,MAIPU,241.0,2024-08-09
55,225,003A,376641.0,PLAZA,3969.0,2024-08-10
27,118,3,366681.0,AGOTE PEDRO,1428.0,2024-08-10
47,94,32,228206.0,ACOYTE,1660.0,2024-08-11
9,31,21,206799.0,TUCUMAN,2479.0,2024-08-11
20,46,17,200989.0,PASCO,480.0,2024-08-11
29,098B,7,339934.0,"RIVADAVIA MARTIN, COMODORO",1685.0,2024-08-11
29,098A,6,339942.0,VILELA,1695.0,2024-08-12
29,46,016C,365814.0,RUIZ HUIDOBRO,2043.0,2024-08-12
36,87,22,38000.0,CASTRO BARROS,1541.0,2024-08-13
51,28,15,350216.0,BARZANA,1845.0,2024-08-13
12,21,001A,219012.0,"SAENZ PEÑA, LUIS, PRES.",205.0,2024-08-14
48,45,005B,148570.0,SAN PEDRITO,772.0,2024-08-14
36,49,9,153063.0,CONSTITUCION,4080.0,2024-08-15
59,52,029A,312435.0,"TRELLES, MANUEL R.",1832.0,2024-08-15
25,72,3,342033.0,MIGUELETES,2326.0,2024-08-15
42,61,026A,139064.0,PUAN,815.0,2024-08-16
75,012B,10,363415.0,HELGUERA,5157.0,2024-08-16
33,80,7,402598.0,"CABRERA, JOSE A.",5576.0,2024-08-17
49,81,8,240148.0,CARBAJAL,4082.0,2024-08-17
33,99,026B,406255.0,OLLEROS,3361.0,2024-08-17
16,16,41,113388.0,SOLIS,2085.0,2024-08-17
52,9,018A,78133.0,"ACOSTA, MARIANO",3294.0,2024-08-17
89,50,23,309727.0,"BEIRO, FRANCISCO AV.",5163.0,2024-08-17
42,69,29,138711.0,HORTIGUERA,821.0,2024-08-18
40,22,31,161534.0,CACHIMAYO,23.0,2024-08-18
21,42,022A,433802.0,LAS HERAS GENERAL AV.,3575.0,2024-08-19
13,62,12,195532.0,TUCUMAN,3178.0,2024-08-19
30,6,14,185352.0,BOEDO AV.,1032.0,2024-08-20
51,24,29,350974.0,BARZANA,2058.0,2024-08-21
54,193,30,3154.0,"ALBERDI, JUAN BAUTISTA AV.",3301.0,2024-08-21
28,58,011A,193287.0,DEAN FUNES,438.0,2024-08-21
48,7,5,146401.0,"MARTI, JOSE",545.0,2024-08-21
5,7,032A,223202.0,RODRIGUEZ PEÑA,666.0,2024-08-21
17,102,007D,179175.0,"PERON, JUAN DOMINGO, TTE. GENERAL",3772.0,2024-08-21
15,49,17,444195.0,ARENALES,3147.0,2024-08-21
23,119,024A,414881.0,"MATIENZO, BENJAMIN, TENIENTE",1541.0,2024-08-21
36,67,6,152398.0,CONSTITUCION,3968.0,2024-08-21
36,79,5,152001.0,REPUBLICA BOLIVARIANA DE VENEZUELA,4064.0,2024-08-21
27,17,002A,338688.0,NUÑEZ,2228.0,2024-08-21
63,56,29,353727.0,QUESADA,5743.0,2024-08-22
71,38,002B,256051.0,NAZCA AV.,3330.0,2024-08-22
83,84,002A,311993.0,HABANA,3944.0,2024-08-22
39,25,6,325895.0,MENDOZA,3460.0,2024-08-23
19,57,008A,424131.0,SOLER,3892.0,2024-08-23
21,69,17,432824.0,BULNES,2756.0,2024-08-23
23,13,17,416008.0,3 DE FEBRERO,900.0,2024-08-23
54,181,5,3176.0,RIVADAVIA AV.,7952.0,2024-08-23
19,99,026A,424171.0,SOLER,3909.0,2024-08-23
81,168,005A,310169.0,TINOGASTA,3236.0,2024-08-23
37,70,6,407125.0,"FREIRE, RAMON, CAP. GRAL.",766.0,2024-08-24
22,60,31,180312.0,COMBATE DE LOS POZOS,983.0,2024-08-24
21,33,19,429520.0,ARAOZ,2866.0,2024-08-25
95,38,23,7314.0,ECHENAGUCIA,80.0,2024-08-25
39,80,008B,326871.0,VIDAL,2487.0,2024-08-25
45,091A,18,174720.0,RIVADAVIA AV.,4913.0,2024-08-26
53,20,9,346505.0,ALVAREZ THOMAS AV.,3549.0,2024-08-26
75,012B,12,363413.0,HELGUERA,5121.0,2024-08-27
31,14,16,420810.0,VERA,345.0,2024-08-27
71,12,16,257813.0,HELGUERA,3612.0,2024-08-27
23,108,11,412882.0,"NEWBERY, JORGE",1660.0,2024-08-27
19,176,24,429044.0,GUEMES,4837.0,2024-08-27
71,5,023A,309609.0,"LOZANO, PEDRO",3129.0,2024-08-28
19,163,009C,433602.0,"SALGUERO, JERONIMO",1903.0,2024-08-28
25,29,9,335376.0,O'HIGGINS,1821.0,2024-08-29
51,19,6,351293.0,OLAZABAL AV.,5460.0,2024-08-29
81,157,35,266667.0,CAMPANA,3430.0,2024-08-29
24,13,026B,101582.0,CASEROS AV.,2939.0,2024-08-29
69,21,20,254500.0,ARGERICH,2977.0,2024-08-29
81,71,11,265425.0,NOGOYA,3986.0,2024-08-29
45,16,33,177013.0,BACACAY,919.0,2024-08-30
45,81,013A,178541.0,ACOYTE AV.,253.0,2024-08-30
36,39,16,153321.0,"MARMOL, JOSE",742.0,2024-08-31
29,80,7,339309.0,3 DE FEBRERO,3783.0,2024-08-31
40,71,42,157257.0,"MORENO, JOSE MARIA AV.",429.0,2024-08-31
71,60,13,257321.0,NAZCA,3999.0,2024-08-31
71,36,30,255983.0,NAZCA AV.,3156.0,2024-08-31
67,028B,021A,296462.0,"JUSTO, JUAN B. AV.",5791.0,2024-09-01
36,123,020E,150576.0,COLOMBRES,1296.0,2024-09-01
37,82,006A,409708.0,"FREIRE, RAMON, CAP. GRAL.",1778.0,2024-09-01
43,98,002A,366434.0,BESARES,3118.0,2024-09-01
72,72,6,18318.0,RIVADAVIA AV.,11350.0,2024-09-01
1,28,10,220504.0,FLORIDA,375.0,2024-09-01
9,55,19,205953.0,"URIBURU JOSE E., Pres.",549.0,2024-09-02
63,66,14,352721.0,NAHUEL HUAPI,5583.0,2024-09-02
37,82,007A,409707.0,"FREIRE, RAMON, CAP. GRAL.",1780.0,2024-09-02
67,43,11,250054.0,NAZCA AV.,1679.0,2024-09-03
45,20,31,177168.0,"ARANGUREN, JUAN F., Dr.",817.0,2024-09-03
52,058A,32,55742.0,CASTAÑON,3347.0,2024-09-04
51,130,1,343346.0,JURAMENTO,3810.0,2024-09-04
23,14,016B,415798.0,3 DE FEBRERO,821.0,2024-09-04
36,17,21,154254.0,PAVON AV.,4239.0,2024-09-04
33,1,12,400001.0,CORRIENTES AV.,5901.0,2024-09-04
41,98,25,327514.0,CRAMER AV.,2630.0,2024-09-04
27,21,027B,375255.0,CUBA,2730.0,2024-09-05
37,99,29,408342.0,CONESA,1102.0,2024-09-05
55,223,001B,377347.0,TRONADOR,3820.0,2024-09-05
81,33,39,268430.0,NOGOYA,4227.0,2024-09-05
33,53,2,402201.0,CHARLONE,530.0,2024-09-05
49,12,12,241942.0,OSORIO,5000.0,2024-09-05
63,119,13,347788.0,TRIUNVIRATO AV.,5477.0,2024-09-05
51,96,7,343908.0,MENDOZA,4368.0,2024-09-06
33,7,16,401010.0,LEIVA,4038.0,2024-09-06
39,54,6,325374.0,ECHEVERRIA,3054.0,2024-09-06
23,90,5,412617.0,SOLDADO DE LA INDEPENDENCIA,454.0,2024-09-06
40,114,8,155831.0,"ALBERDI, JUAN BAUTISTA AV.",250.0,2024-09-06
9,64,15,205700.0,JUNIN,677.0,2024-09-07
32,90,042B,911632.0,"URQUIZA, Gral.",1767.0,2024-09-07
36,50,4,153017.0,COCHABAMBA,4030.0,2024-09-08
60,83,022A,9396.0,BASUALDO,487.0,2024-09-08
51,71,1,344031.0,ALVAREZ THOMAS AV.,2790.0,2024-09-09
9,81,036A,207578.0,CALLAO AV.,666.0,2024-09-09
9,81,028A,207950.0,TUCUMAN,1845.0,2024-09-09
15,014C,001F,448299.0,SANTA FE AV.,3247.0,2024-09-09
19,26,13,425142.0,GASCON,1349.0,2024-09-10
45,56,6,175929.0,"PUEYRREDON, HONORIO, DR. AV.",741.0,2024-09-10
23,31,20,411671.0,"GARCIA, TEODORO",2145.0,2024-09-10
93,147A,001A,307938.0,ALVAREZ JONTE AV.,5509.0,2024-09-10
36,99,023C,162327.0,QUITO,3859.0,2024-09-11
51,118,16,344180.0,PLAZA,2229.0,2024-09-11
57,13,001C,147912.0,TERRERO,986.0,2024-09-11
93,020A,15,294904.0,AGUARIBAY,6761.0,2024-09-12
36,119,013B,150675.0,CASTRO BARROS AV.,188.0,2024-09-12
59,130,9,233367.0,"JUSTO, JUAN B. AV.",4186.0,2024-09-12
36,74,4,152107.0,INDEPENDENCIA AV.,3922.0,2024-09-12
31,2,9,421149.0,CORRIENTES AV.,5173.0,2024-09-12
36,50,3,153016.0,COCHABAMBA,4018.0,2024-09-13
15,119,19,443125.0,LAPRIDA,1509.0,2024-09-13
36,12,24,154300.0,AGRELO,4361.0,2024-09-13
69,28,021C,302026.0,BAIGORRIA,2893.0,2024-09-14
51,117,21,343833.0,JURAMENTO,4041.0,2024-09-14
25,38,001L,377882.0,ECHEVERRIA,1822.0,2024-09-14
21,73,21,430196.0,UGARTECHE,3222.0,2024-09-14
49,131,011A,237794.0,STEPHENSON,2886.0,2024-09-15
9,47,3,206251.0,TUCUMAN,2218.0,2024-09-16
89,69,1,281846.0,LASTRA AV.,3692.0,2024-09-17
15,28,001D,446314.0,BILLINGHURST,2120.0,2024-09-17
41,86,016G,376080.0,MONROE,3083.0,2024-09-17
59,183,026A,312708.0,TRES ARROYOS,845.0,2024-09-17
17,104,019A,179434.0,SARMIENTO,3869.0,2024-09-17
51,126,31,344537.0,ESTOMBA,2372.0,2024-09-17
7,21,13,452370.0,"LAS HERAS, GENERAL",1621.0,2024-09-17
28,13,30,194822.0,BELGRANO AV.,3441.0,2024-09-17
40,20,2,159670.0,"ALBERDI, JUAN BAUTISTA AV.",1012.0,2024-09-18
27,65,16,338579.0,3 DE FEBRERO,3363.0,2024-09-18
3,58,5,450031.0,RECONQUISTA,815.0,2024-09-18
69,25,29,254090.0,NAZCA AV.,2631.0,2024-09-19
87,059A,21,279444.0,ALVAREZ JONTE AV.,4801.0,2024-09-19
57,6,017B,147447.0,BOYACA AV.,501.0,2024-09-19
30,15,44,185042.0,LINIERS VIRREY,1221.0,2024-09-19
41,067A,021A,372096.0,QUESADA,3259.0,2024-09-19
23,51,4,412018.0,O'HIGGINS,1563.0,2024-09-20
51,91,15,344693.0,LUGONES,2327.0,2024-09-20
29,93,012B,376736.0,11 DE SEPTIEMBRE DE 1888,3709.0,2024-09-20
37,105,008B,416692.0,ZAPIOLA,1655.0,2024-09-20
73,54,25,361278.0,"MISTRAL, GABRIELA",2539.0,2024-09-20
21,115A,009E,433699.0,"SALGUERO, JERONIMO",3212.0,2024-09-20
47,94,030A,313547.0,ACOYTE,1638.0,2024-09-22
28,63,17,193131.0,CATAMARCA,734.0,2024-09-22
47,51,25,229004.0,"VIRASORO, VALENTIN",1928.0,2024-09-22
49,138,016R,309585.0,HEREDIA,1235.0,2024-09-22
63,93,20,352859.0,"LE BRETON, TOMAS A.",5315.0,2024-09-23
9,9,23,207489.0,VIAMONTE,2607.0,2024-09-23
45,091B,1,174952.0,YERBAL,364.0,2024-09-24
63,131,1,347770.0,DIAZ COLODRERO,3110.0,2024-09-24
37,157,3,410565.0,"PINO, Virrey del",2428.0,2024-09-24
37,134,001B,416544.0,AMENABAR,1492.0,2024-09-24
37,129,4,409938.0,AGUILAR,2640.0,2024-09-24
37,153,10,410164.0,ZABALA,2440.0,2024-09-24
4,2,002B,211490.0,SAN JUAN AV.,812.0,2024-09-25
36,116,21,150792.0,REPUBLICA BOLIVARIANA DE VENEZUELA,3717.0,2024-09-25
8,20,019A,111430.0,AZARA,33.0,2024-09-26
11,39,22,442520.0,LAS HERAS GENERAL AV.,2109.0,2024-09-26
20,57,031A,202708.0,"ALSINA, ADOLFO",2005.0,2024-09-26
10,24,6,123637.0,ISABEL LA CATOLICA,816.0,2024-09-26
7,48,18,451392.0,TALCAHUANO,1273.0,2024-09-26
8,31,17,111095.0,FINOCHIETTO ENRIQUE DR.,727.0,2024-09-27
49,016A,11,242091.0,ELCANO,4933.0,2024-09-28
73,86,20,361159.0,DE LOS CONSTITUYENTES AV.,4624.0,2024-09-28
83,124,12,270690.0,PAREJA,3770.0,2024-09-29
7,19,37,452294.0,ARENALES,1637.0,2024-09-29
83,129,013D,270751.0,"CUBAS, JOSE",3783.0,2024-09-29
15,128,005A,441705.0,SANTA FE AV.,2630.0,2024-09-30
63,107A,007A,353466.0,RUFINO,3183.0,2024-09-30
36,127,19,150415.0,COLOMBRES,878.0,2024-10-01
41,98,5,327506.0,"RIVERA, PEDRO I., Dr.",2958.0,2024-10-02
19,79,2,426084.0,"SCALABRINI ORTIZ, RAUL AV.",1861.0,2024-10-02
22,13,15,181967.0,ALBERTI,891.0,2024-10-02
93,132,32,289265.0,ALVAREZ JONTE AV.,5671.0,2024-10-02
13,8,42,192860.0,"BRAVO, MARIO",658.0,2024-10-02
30,64,19,183602.0,"URQUIZA, Gral.",1164.0,2024-10-03
19,121,5,428378.0,PARAGUAY,4660.0,2024-10-03
35,63,50,404899.0,AREVALO,1954.0,2024-10-03
19,173,001A,428472.0,SANTA FE AV.,4202.0,2024-10-03
75,33,15,363312.0,NAZCA,5127.0,2024-10-03
1,26,13,220460.0,SAN MARTIN,108.0,2024-10-03
83,176,012A,313480.0,SAN MARTIN AV.,6827.0,2024-10-04
48,140,005A,149687.0,"BILBAO, FRANCISCO",2048.0,2024-10-04
87,74,7,310868.0,ALLENDE,2451.0,2024-10-05
45,25,22,177356.0,ARENGREEN,979.0,2024-10-05
19,136,17,426190.0,ARAOZ,2230.0,2024-10-06
49,44,38,241250.0,LUGONES,1472.0,2024-10-06
25,22,004A,335363.0,"SUCRE, ANTONIO JOSE de, Mcal.",2036.0,2024-10-06
87,016A,3,286403.0,CERVANTES,2018.0,2024-10-06
37,89,9,408733.0,"OLAGUER Y FELIU, VIRREY",3046.0,2024-10-07
42,087B,13,138007.0,"MARTINEZ, VICTOR",370.0,2024-10-08
39,74,001M,375061.0,MOLDES,1872.0,2024-10-08
7,20,8,452352.0,RODRIGUEZ PEÑA,1411.0,2024-10-08
15,014C,13,445007.0,BULNES,2057.0,2024-10-08
20,66,11,200267.0,RIVADAVIA AV.,1992.0,2024-10-08
40,118,30,155161.0,DOBLAS,117.0,2024-10-08
83,108,004B,310523.0,GUTENBERG,3880.0,2024-10-09
77,006A,5,6329.0,YERBAL,5058.0,2024-10-09
93,179,007A,310400.0,VIRGILIO,2886.0,2024-10-09
83,94,4,270816.0,"BEIRO, FRANCISCO AV.",3851.0,2024-10-09
33,47,13,400895.0,DORREGO AV.,1315.0,2024-10-09
41,031B,1,330219.0,"PEREZ, ROQUE",3390.0,2024-10-10
15,118,36,443111.0,"ANCHORENA, TOMAS MANUEL DE, DR.",1484.0,2024-10-10
83,148,7,270496.0,SAN NICOLAS,4219.0,2024-10-10
42,60,27,139207.0,"GOYENA, PEDRO AV.",1515.0,2024-10-10
29,45,008H,371519.0,ARCOS,4143.0,2024-10-10
87,96,24,278898.0,"JUAREZ, BENITO",3367.0,2024-10-10
49,169,8,237547.0,ZABALA,3782.0,2024-10-11
34,69,001B,911397.0,"ALCORTA, AMANCIO AV.",3419.0,2024-10-11
77,106,30,1257.0,"GONZALEZ, JOAQUIN V.",88.0,2024-10-11
21,25,12,429612.0,REPUBLICA ARABE SIRIA,2711.0,2024-10-11
7,36,6,451938.0,JUNCAL,1460.0,2024-10-12
52,050B,16,55981.0,"CORREA MORALES, LUCIO",2987.0,2024-10-12
87,087A,21,278379.0,ARREGUI,4641.0,2024-10-12
87,077C,11,279092.0,ALLENDE,2715.0,2024-10-12
7,36,7,451937.0,JUNCAL,1470.0,2024-10-12
21,77,8,430105.0,"SEGUI, JUAN FRANCISCO",3625.0,2024-10-12
38,23,7,42379.0,ASAMBLEA AV.,574.0,2024-10-12
19,153,24,427366.0,ARMENIA,2330.0,2024-10-12
40,101,15,161894.0,BEAUCHEF,374.0,2024-10-13
11,57,20,442010.0,JUNIN,1339.0,2024-10-13
27,118,8,366676.0,AGOTE PEDRO,1468.0,2024-10-13
53,52,014F,377205.0,"RIVERA, PEDRO I., Dr.",4591.0,2024-10-13
48,155,005I,140608.0,LAUTARO,44.0,2024-10-13
53,144,22,349507.0,NUÑEZ,3929.0,2024-10-13
19,162,11,424368.0,VIDT,2047.0,2024-10-14
7,24,008B,453231.0,RODRIGUEZ PEÑA,1855.0,2024-10-14
40,144,17,154808.0,SENILLOSA,370.0,2024-10-14
30,48,1,185733.0,ORURO,1263.0,2024-10-14
3,4,33,451150.0,CERRITO,1172.0,2024-10-14
53,24,36,348221.0,GALVAN,3256.0,2024-10-14
19,113,5,424936.0,"ALVAREZ, JULIAN",2097.0,2024-10-14
59,131,2,233410.0,"MAGARIÑOS CERVANTES, A.",1308.0,2024-10-14
87,34,010C,310264.0,NOGOYA,5070.0,2024-10-14
57,12,14,133661.0,BOYACA,955.0,2024-10-15
12,52,7,216897.0,REPUBLICA BOLIVARIANA DE VENEZUELA,1162.0,2024-10-15
5,33,36,222331.0,URUGUAY AV.,654.0,2024-10-15
12,41,33,217267.0,SALTA,779.0,2024-10-15
23,48,10,411943.0,CABILDO AV.,1547.0,2024-10-15
8,20,12,111423.0,GUALEGUAY,1425.0,2024-10-16
9,46,36,206216.0,"URIBURU JOSE E., Pres.",474.0,2024-10-16
57,7,032B,149048.0,TERRERO,646.0,2024-10-16
87,079B,28,279178.0,"JUAREZ, BENITO",2928.0,2024-10-16
48,135,14,148172.0,"BONORINO, ESTEBAN, Cnel. AV.",82.0,2024-10-16
19,157,14,428432.0,URIARTE,2309.0,2024-10-17
81,163,36,263881.0,CUENCA,2762.0,2024-10-17
33,28,39,401843.0,GUEVARA,425.0,2024-10-17
43,119,22,333485.0,CONESA,4330.0,2024-10-17
45,89,2,175430.0,"MACHADO, ANTONIO",514.0,2024-10-18
41,156,3,328925.0,QUESADA,2442.0,2024-10-18
41,105,009B,330364.0,AZURDUY JUANA,2938.0,2024-10-18
87,099B,8,277628.0,ARREGUI,4560.0,2024-10-19
9,36,23,206407.0,"PERON, JUAN DOMINGO, TTE. GENERAL",2369.0,2024-10-19
9,7,008C,207960.0,PUEYRREDON AV.,689.0,2024-10-19
9,36,24,206406.0,"PERON, JUAN DOMINGO, TTE. GENERAL",2355.0,2024-10-19
39,43,13,374865.0,CONDE,2271.0,2024-10-19
87,086A,2,278330.0,ARREGUI,4616.0,2024-10-19
53,111A,13,372720.0,MONROE,4059.0,2024-10-19
9,18,14,206965.0,SARMIENTO,2592.0,2024-10-20
15,55,24,446277.0,LAS HERAS GENERAL AV.,2963.0,2024-10-20
33,28,24,413809.0,MAURE,3990.0,2024-10-20
2,43,004A,218976.0,"YRIGOYEN, HIPOLITO AV.",448.0,2024-10-21
33,36,23,401215.0,FRAGA,189.0,2024-10-21
48,124,10,141531.0,MEMBRILLAR,152.0,2024-10-21
48,108,13,142764.0,"FALCON, RAMON L.,CNEL.",2420.0,2024-10-21
60,90,22,94121.0,BASUALDO,750.0,2024-10-21
19,98,20,424140.0,SOLER,3873.0,2024-10-22
8,14,1,111521.0,"JOVELLANOS, GASPAR M. de",227.0,2024-10-22
71,61,6,257363.0,"CARRIL, SALVADOR MARIA DEL AV.",2848.0,2024-10-22
8,13,20,111573.0,"JOVELLANOS, GASPAR M. de",323.0,2024-10-22
34,053C,32,911535.0,CACHI,1204.0,2024-10-22
34,053C,41,910620.0,"BERUTI, ARTURO",4241.0,2024-10-22
60,106,13,90550.0,"FALCON, RAMON L.,CNEL. AV.",5439.0,2024-10-22
87,018B,4,307456.0,LAS COLONIAS,2110.0,2024-10-23
28,29,14,194190.0,BELGRANO AV.,3298.0,2024-10-23
19,151,10,426591.0,MALABIA,2333.0,2024-10-23
25,57,013A,365659.0,ARRIBEÑOS,2245.0,2024-10-24
47,151,034B,225709.0,"ALVAREZ, JULIAN",182.0,2024-10-24
49,100,11,312134.0,ESTOMBA,648.0,2024-10-24
59,14,14,243364.0,MIGUEL ANGEL,1943.0,2024-10-24
